variant,fraction_bin,cumulative_fce,cumulative_true_progress,commitment_debt_after,fce_per_progress
no_verify_first,1.0,188.95477127321428,119.87235245178572,20.417423851785713,1.5762998507033925
static_cpb,0.0,2.417991428571429,0.0,12.935019374285714,2417991428.571429
static_cpb,0.02,8.154656848214286,0.0,16.823541107142855,8154656848.214285
static_cpb,0.04,13.890898883928571,0.0,21.923224594285717,13890898883.92857
static_cpb,0.06,16.863520732142856,0.0,19.90934929357143,16863520732.142855
static_cpb,0.08,18.049750205357142,0.3489044642857143,21.844227187142856,51.732643324897055
static_cpb,0.1,21.296138232142855,0.5546608928571428,24.369399605714285,38.394879657808936
static_cpb,0.12,24.511731366071427,0.91416125,23.01758561964286,26.81335635925437
static_cpb,0.14,27.086214107142858,1.0998726785714286,25.25244779107143,24.626681464916313
static_cpb,0.16,28.234012107142856,7.734612821428572,23.844704882857144,3.6503458878925596
static_cpb,0.18,28.77711210714286,9.578664535714285,27.916009351428574,3.0042927174082243
static_cpb,0.2,29.316654964285714,10.249838964285715,26.775429871071427,2.860206396064947
static_cpb,0.22,29.90076925,11.706230964285714,27.454768353214288,2.5542610034966513
static_cpb,0.24,30.196219250000002,12.448927392857144,28.60165930892857,2.4256081104084335
static_cpb,0.26,30.196219250000002,13.372199892857143,27.779554938928573,2.2581340012819826
static_cpb,0.28,30.196219250000002,14.394171321428571,26.44512671714286,2.0978087988328276
static_cpb,0.3,30.196219250000002,15.25438117857143,25.361312475357146,1.9795112562427704
static_cpb,0.32,30.196219250000002,16.885671892857143,29.605621973214284,1.7882746651481125
static_cpb,0.34,71.59417136607144,35.75000232142857,33.3647171975,2.0026340340447435
static_cpb,0.36,73.25753736607143,35.75000232142857,34.101415564285716,2.0491617513031835
static_cpb,0.38,74.60326265178571,35.75000232142857,33.195510753214286,2.08680441419352
static_cpb,0.4,76.59411036607142,35.75000232142857,29.264016681785712,2.142492458529461
static_cpb,0.42,77.56076522321428,35.881645178571425,29.300482992142857,2.161572158612551
static_cpb,0.44,79.2923624732143,36.09843517857143,27.879280204642857,2.196559548384065
static_cpb,0.46,80.93805275892858,36.33419803571429,26.556719020714286,2.2275998132495296
static_cpb,0.48,82.26432847321428,36.68928089285714,24.388338495714287,2.2421897205739434
static_cpb,0.5,82.52779990178571,44.81048189285714,27.195471791785714,1.8417074848494492
static_cpb,0.52,82.93063204464285,48.01182475,32.71053757321429,1.7272959833638242
static_cpb,0.54,83.3301034732143,49.28196732142857,35.87636240678571,1.6908842727344018
static_cpb,0.56,83.66608918749999,49.93027503571428,34.18698789214286,1.6756584883150565
static_cpb,0.58,83.77740347321428,51.29542332142857,33.122154605357146,1.633233494307014
static_cpb,0.6,83.77740347321428,52.44471096428572,33.57442955535714,1.5974423718392838
static_cpb,0.62,83.77740347321428,53.60794632142857,29.923420829999998,1.562779573216483
static_cpb,0.64,83.77740347321428,54.74500817857143,31.374396917857144,1.5303204120445606
static_cpb,0.66,84.14560575892857,57.072735321428574,35.70924355428571,1.4743573316580674
static_cpb,0.68,115.76741085714286,73.35760260714287,23.91472284392857,1.5781242399253452
static_cpb,0.7,120.09512442857144,73.35760260714287,26.83817489642857,1.637118991902248
static_cpb,0.72,122.67857014285714,73.35760260714287,25.485939803214286,1.672336142169835
static_cpb,0.74,124.88264071428571,73.35760260714287,24.46402204,1.7023817065434719
static_cpb,0.76,126.22968783035715,73.51002332142856,22.22207756357143,1.7171765444612574
static_cpb,0.78,128.37843354464286,73.68718475,20.88926097642857,1.7422084176535575
static_cpb,0.8,132.53299854464285,73.91325760714287,20.929538161428574,1.7930883150769836
static_cpb,0.82,133.19259689285713,74.13088903571429,21.36905066,1.7967219687421863
static_cpb,0.84,134.43968946428572,83.23364875,26.60436051107143,1.6152084100997162
static_cpb,0.86,134.74944660714286,85.36583446428571,29.552485389285714,1.5784938723174744
static_cpb,0.88,134.93788946428572,86.11619875,31.467849656428573,1.56692807419447
static_cpb,0.9,135.31460375,86.84438446428571,27.74272229607143,1.558127270804106
static_cpb,0.92,135.47873232142857,87.55528160714286,27.75325539714286,1.547350768961219
static_cpb,0.94,135.47873232142857,89.97981560714285,29.94962502357143,1.5056569232475052
static_cpb,0.96,135.47873232142857,91.39212732142857,29.980502413214285,1.482389526232891
static_cpb,0.98,135.47873232142857,93.1817805357143,28.975280848214286,1.453918690354955
static_cpb,1.0,135.47873232142857,94.72925839285713,34.77315198107143,1.4301677709707907
